"DATA_YEAR","COUNTY","bincome_w_50_under","count","count_moe","share","share_moe"
2023,"Region","Under $50,000",142127,3864.80217130272,0.536006697868072,0.0104929101428616
2023,"Region","$75,000-$99,999",24767,1566.24967162566,0.093404334757636,0.00576226000784714
2023,"Region","$50,000-$74,999",46855,2270.93337329885,0.176705297576171,0.00763384952718574
2023,"Region","$100,000 or more",51410,2835.72109628816,0.193883669798121,0.0103702851094665
2023,"Region","Total",265159,4814.75375695165,1,0
