"DATA_YEAR","COUNTY","vehicles","count","count_moe","share","share_moe"
2023,"Region","No vehicles",57826,2538.50548307685,0.406861468967895,0.013185435117089
2023,"Region","1 vehicle",75475,2726.05549032962,0.531039141049906,0.0126291205776088
2023,"Region","2 vehicles",7132,912.731107288039,0.0501804723944078,0.00651566909791153
2023,"Region","3 vehicles",1151,447.581496009386,0.00809839087576604,0.0031527009569306
2023,"Region","4 vehicles",351,219.100785262171,0.00246962223926488,0.0015294199167049
2023,"Region","5 vehicles",23,26.4839891255075,0.000161827098299408,0.00018760441976366
2023,"Region","6 or more vehicles",169,99.2222765058331,0.00118907737446087,0.000692638746962727
2023,"Region","Total",142127,3864.80217130272,1,0
